2019-05-13 21:48:37,152:INFO: Loading the datasets...
2019-05-13 21:48:42,530:INFO: Epoch 1/8
2019-05-13 21:48:42,530:INFO: Pre-training with MSE loss
2019-05-13 21:51:36,597:INFO: Epoch no: 1 | Epoch progress(%): 15.34 | Avg train loss: 66.4413 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 638
2019-05-13 21:51:38,960:INFO: Epoch no: 1 | Epoch progress(%): 15.56 | Avg train loss: 66.0900 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 648
2019-05-13 21:51:41,377:INFO: Epoch no: 1 | Epoch progress(%): 15.77 | Avg train loss: 69.7073 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 673
2019-05-13 21:51:43,726:INFO: Epoch no: 1 | Epoch progress(%): 15.99 | Avg train loss: 64.0686 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 666
2019-05-13 21:51:46,073:INFO: Epoch no: 1 | Epoch progress(%): 16.21 | Avg train loss: 67.0269 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 640
2019-05-13 21:51:48,436:INFO: Epoch no: 1 | Epoch progress(%): 16.42 | Avg train loss: 69.0258 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 657
2019-05-13 21:51:50,849:INFO: Epoch no: 1 | Epoch progress(%): 16.64 | Avg train loss: 71.6946 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 676
2019-05-13 21:51:53,178:INFO: Epoch no: 1 | Epoch progress(%): 16.85 | Avg train loss: 64.8633 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 629
2019-05-13 21:51:55,621:INFO: Epoch no: 1 | Epoch progress(%): 17.07 | Avg train loss: 62.3849 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 673
2019-05-13 21:51:57,990:INFO: Epoch no: 1 | Epoch progress(%): 17.29 | Avg train loss: 64.8585 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 646
2019-05-13 21:52:00,408:INFO: Epoch no: 1 | Epoch progress(%): 17.50 | Avg train loss: 65.5058 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 615
2019-05-13 21:52:02,724:INFO: Epoch no: 1 | Epoch progress(%): 17.72 | Avg train loss: 62.9961 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 650
2019-05-13 21:52:05,123:INFO: Epoch no: 1 | Epoch progress(%): 17.94 | Avg train loss: 64.2876 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 622
2019-05-13 21:52:07,532:INFO: Epoch no: 1 | Epoch progress(%): 18.15 | Avg train loss: 66.9360 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 685
2019-05-13 21:52:09,904:INFO: Epoch no: 1 | Epoch progress(%): 18.37 | Avg train loss: 62.6507 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 653
2019-05-13 21:52:12,228:INFO: Epoch no: 1 | Epoch progress(%): 18.58 | Avg train loss: 60.4263 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 645
2019-05-13 21:52:14,600:INFO: Epoch no: 1 | Epoch progress(%): 18.80 | Avg train loss: 66.1676 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 631
2019-05-13 21:52:16,964:INFO: Epoch no: 1 | Epoch progress(%): 19.02 | Avg train loss: 61.5824 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 622
2019-05-13 21:52:19,313:INFO: Epoch no: 1 | Epoch progress(%): 19.23 | Avg train loss: 66.6376 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 591
2019-05-13 21:52:21,685:INFO: Epoch no: 1 | Epoch progress(%): 19.45 | Avg train loss: 64.0624 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 617
2019-05-13 21:52:24,105:INFO: Epoch no: 1 | Epoch progress(%): 19.66 | Avg train loss: 63.5245 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 621
2019-05-13 21:52:26,441:INFO: Epoch no: 1 | Epoch progress(%): 19.88 | Avg train loss: 61.1096 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 597
2019-05-13 21:52:28,839:INFO: Epoch no: 1 | Epoch progress(%): 20.10 | Avg train loss: 63.3132 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 654
2019-05-13 21:52:31,176:INFO: Epoch no: 1 | Epoch progress(%): 20.31 | Avg train loss: 60.3708 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 587
2019-05-13 21:52:33,522:INFO: Epoch no: 1 | Epoch progress(%): 20.53 | Avg train loss: 63.9926 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 656
